"OTU" "Feature_name" "272_227Halis_379_198_S1_L001" "272_228Nanom_367_210_S2_L001" "272_233bChun_355_222_S3_L001" "272_234bEren_343_234_S4_L001" "272_235bApol_331_246_S5_L001" "272_236Apole_319_258_S6_L001" "272_241Lensi_307_270_S7_L001" "272_242Forsk_295_282_S8_L001" "272_243Apole_378_199_S9_L001" "272_244Steph_366_211_S10_L001" "272_245Diphy_354_223_S11_L001" "272_246Diphy_342_235_S12_L001" "272_247Diphy_330_247_S13_L001" "272_248Diphy_318_259_S14_L001" "272_249Diphy_306_271_S15_L001" "272_250Vogti_294_283_S16_L001" "272_251Diphy_377_200_S17_L001" "272_252Agalm_365_212_S18_L001" "272_253Agalm_353_224_S19_L001" "272_254Chuni_341_236_S20_L001" "272_255Apole_329_248_S21_L001" "272_256Apole_317_260_S22_L001" "272_257Apole_305_272_S23_L001" "272_258Praya_293_284_S24_L001" "272_259Steph_376_201_S25_L001" "272_260Apole_364_213_S26_L001" "272_261Sphae_352_225_S27_L001" "272_262Forsk_340_237_S28_L001" "272_263Apole_328_249_S29_L001"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_Mysinae_" "a6b6e9e6d59a82903181d2af5192ccb0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "84" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Tunicata_Thaliacea_Salpida_Salpidae__100_251_92.13__" "27895abcbf63a37e594a213d846ed88d" "0" "0" "0" "0" "0" "0" "0" "0" "73" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Chordata_Tunicata_Thaliacea_Salpida_Salpidae__100_251_92.13__" "54a2bee6b8b0eb3aeb7802d859c5664e" "0" "0" "0" "0" "0" "0" "0" "0" "70" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.1_223_91.86________" "46cef90ef50f66fcdf40d5f2462f8d01" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "68" "0"
"Eukaryota_Metazoa_Cnidaria_Scyphozoa_Coronatae__99.6_251_73.94____" "7d242316ffb324b961e5c49e3a9f9229" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "61" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Malacostraca_Eumalacostraca_Peracarida_Mysidacea_Mysida_Mysidae_Mysinae_" "dfa3f4740a0442f556d30b0d069da507" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "57" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.1_139_90.92________" "68c477dd259b92202742048204b1777f" "0" "24" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Cnidaria_Scyphozoa_Coronatae__99.6_251_73.94____" "16d8a9bce66b31c870dd846b823e2a89" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "47" "0" "0"
"Eukaryota_Metazoa_Ecdysozoa_Arthropoda_Crustacea_Maxillopoda_Copepoda_Calanoida_Metridinidae__94.47_253_71.56" "e204fc0a00e5c0d6fdebe6513331efe8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "46" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.07_204_91.58______" "f3d0f7af5209d12e5b1d04727573112f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "29" "0" "0" "0" "12" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.62_316_92.58______" "028974bda8f366bf0be8b739bc9bb169" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "8" "0" "9" "0" "0" "0" "8" "0" "0" "0"
"Eukaryota__99.06_152_91.06________" "c2e542a53158c55a28b15bb526ed464e" "0" "0" "0" "0" "0" "0" "0" "0" "27" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Viridiplantae_Streptophyta_Embryophyta_Tracheophyta_Spermatophyta_Magnoliophyta_eudicotyledons_Gunneridae_Pentapetalae_rosids_fabids_Cucurbitales" "33cf0a960989ba7877fae4b2491b417b" "0" "23" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa__99.6_252_73.95_______" "7bd2dacf777cbf8fb44d1c6f7c46d1c2" "0" "0" "0" "0" "21" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Alveolata__99.2_251_73.64_______" "284273c3e7626cbeef445a2ea09919da" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "21" "0"
"Eukaryota_Alveolata_Dinophyceae_environmental samples__98.01_251_73.10_____" "396a1fc03bdf4d3aa4069dc7c270639f" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "18" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.53_210_91.47______" "c515321ecd581ecf2916252f6150574d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16"
"Eukaryota_environmental samples_uncultured eukaryote__90.71_140_86.14______" "6f3393895959da5d0c6cbf3ae1fa6fe7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "16" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Platyhelminthes_Catenulida_Stenostomidae_Stenostomum__99.61_254_91.54___" "059f3e93f5587e84da7f2117538ba6bc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "15" "0"
"Eukaryota_Alveolata_Ciliophora__97.96_245_72.56______" "9cf70395dc2753d13e28f92aef36de61" "0" "0" "0" "0" "14" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Annelida_Clitellata_Oligochaeta_Haplotaxida_Tubificina_Naididae__95.24_252_71.94" "f903ecaf5f9045a5a7d0e817356d52f5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "12" "0" "0"
"Eukaryota_environmental samples__98.01_251_72.43_______" "ba2b4d840d41d6a7806b82e0717666b9" "0" "0" "0" "0" "12" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.62_314_92.57______" "06ae0871231e2e4d50f8bfdc61638f25" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0"
"Eukaryota_Alveolata__99.19_248_73.48_______" "48ff82f07582885f1f7597ac71e0df32" "0" "0" "0" "11" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Metazoa_Lophotrochozoa_Annelida_Clitellata_Oligochaeta_Haplotaxida_Lumbricina_Aeolosomatidae__100_252_73.99" "028f9844eac180eee647c27cd6884615" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "11" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.32_225_91.81______" "2d03a605940bf4b6d5e8cc61f1b8af1a" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.5_218_90.82______" "f1131db8b80bee043a4b45dba5dcbf9a" "0" "0" "0" "0" "0" "0" "0" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Fungi__99.21_252_92.23_______" "31ce3213d1870e7d8e2af70ec1ce68ac" "0" "8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_Unknown Eukaryote_N/A_ N/A_N/A________" "fa6f0d8872d5dace24c473e1ec6fb1a8" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__95.43_187_89.49______" "a72c64f359c39b4f1525d38230f54075" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.56_203_90.86______" "2dae59b808b340d6c872132dc847cd1d" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "6" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota__99.21_252_92.19________" "d03f7525a394e3151c2c4d700620daae" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.25_208_91.61______" "c4fccd8c29efdc071e7be210411f1a96" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__97.43_217_90.77______" "67e7e7b3edcf78d5267b8d355a80d66a" "0" "0" "0" "0" "0" "0" "0" "0" "5" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__98.54_232_91.56______" "a3f6cfbe7b6f21eab1628120bd3635bc" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
"Eukaryota_environmental samples_uncultured eukaryote__99.07_204_91.58______" "3c8db8f4c8d20ead45f77952e0b8dae7" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "4" "0" "0" "0" "0" "0" "0"
"Eukaryota__98.84_231_91.61________" "ba4e1b39237db3a3cf4144bcc3557c7b" "0" "0" "0" "0" "0" "3" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0" "0"
